Label,Message
0,Yep then is fine 7.30 or 8.30 for ice age.
0,Mm that time you dont like fun
0,"Sorry, I'll call later In meeting."
0,You were supposed to wake ME up &gt;:(
0,S but mostly not like that.
0,And by when you're done I mean now
0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
0,Or just do that 6times
0,I dont thnk its a wrong calling between us
0,"K I'm leaving soon, be there a little after 9"
0,I'm going for bath will msg you next  &lt;#&gt;  min..
0,Ok...
0,thanks for the temales it was wonderful. Thank. Have a great week.
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
1,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
0,I'm good. Have you registered to vote?
0,"Great. I'm in church now, will holla when i get out"
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
0,Why tired what special there you had
0,Still in customer place
0,I am not at all happy with what you saying or doing
0,"Ok da, i already planned. I wil pick you."
0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
0,Sorry about that this is my mates phone and i didnt write it love Kate
0,Me fine..absolutly fine
0,Ho ho - big belly laugh! See ya tomo
0,Omg how did u know what I ate?
0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
0,Doing project w frens lor. 
0,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
0,I dont know ask to my brother. Nothing problem some thing that. Just i told .
0,Ugh just got outta class
0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
0,"Ok., is any problem to u frm him? Wats matter?"
1,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
0,Now am free call me pa.
0,"Yep, by the pretty sculpture"
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
1,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
0,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
0,K k pa Had your lunch aha.
0,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! "
0,Dunno y u ask me.
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
0,Take us out shopping and Mark will distract Isaiah.=D
0,Thanks  and ! Or bomb and date as my phone wanted to say! 
0,"Sorry, I'll call later"
0,How many times i told in the stage all use to laugh. You not listen aha.
0,Ok set let u noe e details later...
0,No da..today also i forgot..
0," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
0,He is there. You call and meet him
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,Have you laid your airtel line to rest?
0,Do have a nice day today. I love you so dearly.
1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
0,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
0,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
0,Hey what's up charles sorry about the late reply.
0,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
1,Please CALL 08712402578 immediately as there is an urgent message waiting for you
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,What Today-sunday..sunday is holiday..so no work..
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
0,How dare you change my ring
0,Pls i wont belive god.not only jesus.
0,You still at grand prix?
0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
0,You're gonna have to be way more specific than that
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,Ok i msg u b4 i leave my house.
0,Why nothing. Ok anyway give me treat
0,I could ask carlos if we could get more if anybody else can chip in
0,I'm glad. You are following your dreams.
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; "
0,"Aight, I'm chillin in a friend's room so text me when you're on the way"
1,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
0,In which place do you want da.
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
0,Did u fix the teeth?if not do it asap.ok take care.
0,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
0,Ü neva tell me how i noe... I'm not at home in da aft wat... 
1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
0,I've reached sch already...
1,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
0,Goodnight da thangam I really miss u dear.
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
0,at bruce b downs &amp; fletcher now
0,I liked your new house
0,I havent lei.. Next mon can?
0,I asked you to call him now ok
0,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
0,Went to ganesh dress shop
0,R u meeting da ge at nite tmr?
0,Yup song bro. No creative. Neva test quality. He said check review online.
0,Cps is causing the outages to conserve energy.
0,So what u doing today?
1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
0,Want to send me a virtual hug?... I need one
0,Dear good morning now only i am up
0,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
0,Tired. I haven't slept well the past few nights.
0,Yes there were many sweets
0,Total video converter free download type this in google search:)
0,Lol for real. She told my dad I have cancer
0,"Dad wanted to talk about the apartment so I got a late start, omw now"
0,This phone has the weirdest auto correct.
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
1,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
0,Y bishan lei... I tot ü say lavender? 
0,"The table's occupied, I'm waiting by the tree"
0,"Goodmorning,my grandfather expired..so am on leave today."
0,What happened to our yo date?
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
0,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,Yeah no probs - last night is obviously catching up with you... Speak soon 
0,Dont know you bring some food
0,Si si. I think ill go make those oreo truffles.
0,Thank you. I like you as well...
0,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
0,Can ü send me a copy of da report?
0,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!
0,Dont put your phone on silent mode ok
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
0,Are there TA jobs available? Let me know please cos i really need to start working
0,You will be in the place of that man
0,K..k:)where are you?how did you performed?
0,Reverse is cheating. That is not mathematics.
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,Neshanth..tel me who r u?
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
0,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """
0,i can call in  &lt;#&gt;  min if thats ok
0,In e msg jus now. U said thanks for gift.
0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
0,Now get step 2 outta the way. Congrats again.
0,I HAVE A DATE ON SUNDAY WITH WILL!!
0,S:-)kallis wont play in first two odi:-)
0,"I've got ten bucks, jay is being noncomittal"
0,K I'll take care of it
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
0,Jus finish bathing...
0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
0,"Ya tel, wats ur problem.."
0,"whatever, im pretty pissed off."
0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
0,"Sorry, I'll call later"
0,I am in tirupur.  call you da.
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0,K still are you loving me.
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
0,Or I guess  &lt;#&gt;  min
0,No break time one... How... I come out n get my stuff fr ü?
0,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
0,I'm stuck in da middle of da row on da right hand side of da lt... 
0,Got it! It looks scrumptious... daddy wants to eat you all night long!
0,You call times job today ok umma and ask them to speed up
0,Wat uniform? In where get?
0,Does daddy have a bb now.
0,"Alright, I'll head out in a few minutes, text me where to meet you"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
0,Gud mrng dear hav a nice day
0,Ladies first and genus second k .
0,aathi..where are you dear..
0,K sure am in my relatives home. Sms me de. Pls:-)
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
0,"Haha good to hear, I'm officially paid and on the market for an 8th"
0,Home so we can always chat
0,Ok k..sry i knw 2 siva..tats y i askd..
0,"Hey elaine, is today's meeting still on?"
0,They finally came to fix the ceiling.
0,"I‘ve got some salt, you can rub it in my open wounds if you like!"
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
0,"Yo, any way we could pick something up tonight?"
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
0,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
0,"Received, understood n acted upon!"
0,Stop knowing me so well!
0,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
0,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
0,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
0,PS U no ur a grown up now right?
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,Yeah we do totes. When u wanna?
0,What you doing?how are you?
0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
0,Going to take your babe out ?
0,"And very importantly, all we discuss is between u and i only."
0,Beauty sleep can help ur pimples too.
0,meet you in corporation st outside gap … you can see how my mind is working!
0,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
0,Hey now am free you can call me.
0,Your daily text from me – a favour this time
0,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
0,"Trust me. Even if isn't there, its there."
0,Oh for fuck's sake she's in like tallahassee
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
0,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
0,Re your call; You didn't see my facebook huh?
0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
0,Those ducking chinchillas
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
0,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week
0,How are you. Just checking up on you
0,"I'm in a meeting, call me later at"
0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,Well good morning mr . Hows london treatin' ya treacle?
0,Same. Wana plan a trip sometme then
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
0,K... Must book a not huh? so going for yoga basic on sunday?
0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
0,Is toshiba portege m100 gd?
0,"Yeah that's what I thought, lemme know if anything's goin on later"
0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
0,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
0,Rofl betta invest in some  anti aging products
0,Convey my regards to him
0,That's significant but dont worry.
0,Really good:)dhanush rocks once again:)
0,Reverse is cheating. That is not mathematics.
0,Just now saw your message.it k da:)
0,Hi.what you think about match?
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
0,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
0,"Uh, heads up we don't have THAT much left"
1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
0,Takin a shower now but yeah I'll leave when I'm done
0,Pls come quick cant bare this.
0,But that's on ebay it might be less elsewhere.
0,"K, can I pick up another 8th when you're done?"
0,Was it something u ate?
0,"Yeah, we got one lined up for us"
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
0,Yes princess! I want to please you every night. Your wish is my command...
0,What's up. Do you want me to come online?
0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
0,Sounds great! Im going to sleep now. Have a good night!
0,I like to talk pa but am not able to. I dont know y.
0,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
0,In meeting da. I will call you
0,I think i've fixed it can you send a test message?
1,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
0,Lol I would but despite these cramps I like being a girl.
1,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
0,Thanks for ve lovely wisheds. You rock
0,"Sir, waiting for your letter."
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
0,I anything lor.
0,Yo! Howz u? girls never rang after india. L
0,"What will we do in the shower, baby?"
0,"Aldrine, rakhesh ex RTM here.pls call.urgent."
1,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
0,What happened in interview?
0,And of course you should make a stink!
0,Hey so whats the plan this sat? 
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
0,Siva is in hostel aha:-.
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
0,Annoying isn't it.
0,O shore are you takin the bus
0,Ok.
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
0,I'm vivek:)i got call from your number.
0,Thats cool. Where should i cum? On you or in you? :)
0,No shoot me. I'm in the docs waiting room. :/
0,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
0,At WHAT TIME should i come tomorrow
0,Going for dinner.msg you after.
0,You flippin your shit yet?
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
0,There's no point hangin on to mr not right if he's not makin u happy
0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
0,Captain is in our room:)
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
1,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
0,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,Dont gimme that lip caveboy
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
0,my ex-wife was not able to have kids. Do you want kids one day?
0,Wen did you get so spiritual and deep. That's great
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Are you wet right now?
0,"idc get over here, you are not weaseling your way out of this shit twice in a row"
0,So i could kiss and feel you next to me...
0,I‘m going to try for 2 months ha ha only joking
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
0,I can't describe how lucky you are that I'm actually awake by noon
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
0,No..few hours before.went to hair cut .
0,But we havent got da topic yet rite?
0,U in town alone?
0,I think i am disturbing her da
0,Gibbs unsold.mike hussey
0,Just sleeping..and surfing
0,Ok c ü then.
0,Am i that much dirty fellow?
0,I'm fine. Hope you are also
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
0,Sounds like you have many talents! would you like to go on a dinner date next week?
0,"Usf I guess, might as well take 1 car"
0,"Sorry, was in the bathroom, sup"
0,I wont. So wat's wit the guys
0,Its good to hear from you
0,Two teams waiting for some players
0,K then 2marrow are you coming to class.
1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
0,"Just checked out, heading out to drop off my stuff now"
0,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
0,"sir, you will receive the account no another 1hr time. Sorry for the delay."
0,So are you guys asking that i get that slippers again or its gone with last year
0,Hey r ü still online? I've finished the formatting...
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
0,I know girls always safe and selfish know i got it pa. Thank you. good night.
0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
0,You still around? I could use a half-8th
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
0,how tall are you princess?
0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
0,Is xy going 4 e lunch?
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
0,Shant disturb u anymore... Jia you...
0,Do u hav any frnd by name ashwini in ur college?
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
0,Are you willing to go for apps class.
0,Sos! Any amount i can get pls.
0,That sucks. I'll go over so u can do my hair. You'll do it free right?
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
0,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.
0,I'm also came to room.
0,"Uncle G, just checking up on you. Do have a rewarding month"
0,ILL B DOWN SOON
0,The new deus ex game comin early next yr
0,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
0,Howz that persons story
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
0,I'm reaching home in 5 min.
0,K I'll be there before 4.
0,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
0,Ok lor. Msg me b4 u call.
0,From here after The performance award is calculated every two month.not for current one month period..
0,"Haha better late than ever, any way I could swing by?"
0,Shall i get my pouch?
0,How would my ip address test that considering my computer isn't a minecraft server
0,I am late. I will be there at
0,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
0,I will take care of financial problem.i will help:)
0,Oh yah... We never cancel leh... Haha 
0,My uncles in Atlanta. Wish you guys a great semester.
0,Ok then no need to tell me anything i am going to sleep good night
1,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
0,Pls confirm the time to collect the cheque.
0,Jason says it's cool if we pick some up from his place in like an hour
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
1,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
0,K.k:)advance happy pongal.
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
0,That's necessarily respectful
0,All will come alive.better correct any good looking figure there itself..
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
0,"Its ok, if anybody asks abt me, u tel them..:-P"
0,I am waiting machan. Call me once you free.
0,"Sorry, I'll call later"
0,This is all just creepy and crazy to me.
0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
0,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
1,Win a £1000 cash prize or a prize worth £5000
0,No message..no responce..what happend?
0,Is xy in ur car when u picking me up?
0,I'm going 2 orchard now laready me reaching soon. U reaching?
0,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
